Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"portal inmobiliario","Huechuraba","12-06-2020","Aparment","...","106 m²","3","2","1.0","4.700 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5662455-lindo-y-comodo-departamento-santa-marta-de-huechuraba-uda#position=17&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","Descripción ¡¡¡Departamento en excelente estado!!! Accesos controlados seguridad 24/7 A pasos de supermercado farmacias colegios strip center locomoción a la puerta. El condominio cuenta con Sala de eventos y piscina para niños y adultos. Amplias áreas verdes y juegos infantiles. Estacionamiento de visitas. Hall de acceso con puerta separadora de ambientes. Living y comedor juntos cocina amoblada y equipada con horno y encimera. Terraza Dormitorio Principal en suite con closet dos dormitorios con closet escritorio y segundo baño completo. Una Bodega y dos estacionamientos. Metraje aproximado ¡¡¡No deje de visitarlo!!! Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Características propiedad escritorio hall loggia cocina amoblada cocina equipada Características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas juegos infantiles piscina portón eléctrico sala de eventos Gastos Gastos comunes: $ 70.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Huechuraba","16-06-2020","Aparment","...","130 m²","3","3","1.0","6.700 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5667685-rinconada-el-salto-890-uda#position=14&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","Descripción En condomino Bosques de la Pirámide vendo preciosa propiedad impecable llegar e instalarse Departamento precioso con vista linda despejada en un quinto piso. cuenta con amplio living comedor  terraza de 12 mts con preciosa vista a un entorno natural 3 dormitorios dos estan en suite el dormitorio matrimonial es muy grande con varios closet y vista preciosa cocina con encimerahorno y campana muebles de cocina nuevos comedor de diario y espacio para refrigerador de dos puertas Todo el depto se encuentra con piso de flotante de buena calidad y muros pintados en buen estado cuenta con estacionamiento y bodega privada gasto común de $140.000 aprox El condominio cuenta con amplias áreas verdes con bosque nativo senderos 5 piscinas de uso libre conserjería las 24 hrs. varios estacionamiento de visita del edificio mas los disponibles dentro del condominio. Se encuentra a pasos de la ciudad empresarial(bancos restaurantessupermercado totus) excelente conectividad a Providencia en 6 minutos y a 10 minutos de Vitacura Terminaciones Piso baños: piso flotante Piso dormitorios: piso flotante Suministros Agua caliente: central agua caliente Calefacción: caldera : 16 Características propiedad comedor de diario hall loggia terraza con malla cocina amoblada cocina equipada portón automático Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles piscina portón eléctrico quincho sala de eventos sala de juegos Gastos Contribuciones: $ 160.000 Gastos comunes: $ 140.000 Otros suministros internet señal satelital tv cable wi-fi Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Huechuraba","29-04-2020","Aparment","...","154 m²","3","2","1.0","5.300 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5584195-los-libertadores-berta-correa-uda#position=43&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","Descripción Amplio depto recién pintado con patio propio! Orientación nor-oriente Living comedor sala de estar y dormitorios con piso flotante resto cerámica. Cocina equipada con encimera horno eléctrico y campana. Espacio para lavavajillas y refrigerador de 2 puertas. Logia con lavadero. 2 calefactores eléctricos 1 en dormitorio principal y otro en comedor ambos conectados con sistema inalámbrico. Condominio muy tranquilo y con áreas verdes muy bien mantenidas piscina grandes espacios para quincho sala de eventos gimnasio. Estacionamiento y bodega. Como nuevo!!!! Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Suministros Agua caliente: otro Calefacción: eléctrica Características propiedad despensa hall loggia sala de estar cocina amoblada cocina equipada Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico quincho sala de eventos sala de juegos Gastos Gastos comunes: $ 100.000 Otros suministros internet señal satelital teléfono tv cable wi-fi Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Huechuraba","02-04-2020","Aparment","...","102 m²","3","2","2.0","4.150 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5540039-linda-vista-sector-alta-demanda-dn-uda#position=3&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","Descripción Departamento con linda vista en condominio alta demanda Hall entrada living comedor Terraza cocina amoblada y equipada logia dormitorio principal en suite con walk in closet dos dormitorios con closet baño completo. El condominio cuenta con seguridad 24/7; accesos controlados; áreas verdes; salón de eventos y piscina Características comunidad accesos controlados estacionamiento de visitas piscina sala de eventos Estacionamientos y bodegas Estacionamientos: 2 Bodegas: 1"
"portal inmobiliario","Huechuraba","12-01-2020","Aparment","...","140 m²","4","3","1.0","6.300 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5346093-camino-de-cintura-1409-uda#position=11&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","Descripción Departamento de 4 dormitorios 3 baños living comedor hall terraza cocina equipada comedor diario loggia estacionamiento bodega 130 M2 pisicina sala eventos gimnasio áreas verdes juegos infantiles estacionamiento de visita excelente estado Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Suministros Agua caliente: central agua caliente Calefacción: otro Características propiedad alarma comedor de diario hall loggia cocina equipada Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles panel solar piscina portón eléctrico quincho sala de eventos sala de juegos Gastos Gastos comunes: $ 100.000 Otros suministros internet señal satelital teléfono tv cable wi-fi Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Huechuraba","26-06-2020","Aparment","...","134 m²","3","2","1.0","6.600 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5685291-impecable-camino-de-cintura-uda#position=8&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","Descripción IMPECABLE...!!! Impecable departamento con vista panorámica al Valle de Huechuraba dentro de condominio con seguridad controlada las 24 horas estacionamiento de visitas piscina salón de eventos gimnasio quinchos áreas verdes y juegos infantiles colectivo a la puerta. Hall de acceso living comedor con salida a la terraza cocina amoblada y equipada con horno encimera y campana comedor de diario logia. Dormitorio principal en suite con amplio walk in closet y salida a la terraza Dos dormitorios baño completo pasillo con closet. Un estacionamiento. Bodega. Gastos comunes $115.000 Orientación Sur. OTROS: Caldera para calefacción por radiadores y agua caliente. Ventanas de termopanel Entrega inmediata. Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Suministros Agua caliente: caldera Calefacción: caldera Características propiedad comedor de diario hall loggia cocina amoblada cocina equipada Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico quincho sala de eventos Gastos Gastos comunes: $ 115.000 Otros suministros internet señal satelital teléfono tv cable wi-fi Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Huechuraba","20-01-2020","Aparment","...","141 m²","3","3","1.0","5.990 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/4589590-condominio-bosques-de-la-piramide-uda#position=8&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","Descripción Muy Lindo depto en Bosques de la Pirámide  ampliado  buenas terminaciones linda vista  acogedor  luminoso GRAN OPORTUNIDAD!!!! 3 DORM  3 BAÑOS  ESTACIONAMIENTO Y BODEGA LLAMAR AL 9 53565515 Estacionamientos y bodegas Estacionamientos: 1"
"portal inmobiliario","Huechuraba","01-05-2020","Aparment","...","110 m²","3","2","1.0","6.700 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5587709-rinconada-el-salto-bosques-de-la-piramide-uda#position=42&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","Descripción Se vende espectacular departamento en Condominio Bosques de la Pirámide Huechuraba. Características: 3 dormitorios 2 baños Living Comedor Cocina equipada Gran terraza con vista despejada Orientación Sur-Oriente 130 mt2 totales 1 estacionamiento 1 bodega El condominio cuenta con: acceso controlado vigilancia 24/7 gimnasio piscina salón de eventos quinchos senderos para caminar. Valor: UF 6.700 conversable Gastos comunes: $150.000 Interesados comunicarse al: +56945369471 Patricia Toro Corredora de propiedades Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Huechuraba","11-05-2020","Aparment","...","126 m²","3","2","2.0","5.500 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606674-depto-como-nuevo-con-hermosa-vista-al-valle-uda#position=36&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","Descripción Amplio departamento y muy bien mantenido. Completo con piso flotante. 3 amplios dormitorios 2 baños completos living comedor amplia cocina y muy iluminada y gran terraza compartida entre living y dormitorio principal. Espacios comunes muy bien cuidados áreas verdes juegos infantiles piscina estacionamiento de visitas y sala de eventos Seguridad 7/24 Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Suministros Agua caliente: caldera Calefacción: caldera Características propiedad despensa cocina amoblada cocina equipada Características comunidad accesos controlados áreas verdes circuito cerrado de tv estacionamiento de visitas juegos infantiles piscina portón eléctrico sala de eventos Gastos Gastos comunes: $ 82.000 Otros suministros internet señal satelital teléfono tv cable wi-fi Estacionamientos y bodegas Estacionamientos: 2 Bodegas: 1"
"portal inmobiliario","Huechuraba","25-03-2020","Aparment","...","142 m²","3","2","1.0","6.150 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5434887-pedro-fontova-8080-uda#position=5&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","Descripción Vendo proyecto de departamento en Pedro Fontova 8080. El departamento se entregará el 1er trimestre de 2020. Se encuentra en un sector tranquilo con áreas verdes cercano a supermercados colegios Strip center farmacias mall Plaza Norte. El departamento tiene living comedor con salida a la terraza cocina independiente full equipada 3 dormitorios el principal en suite con salida a la terraza del dormitorio 2 baños 1 estacionamiento y 1 bodega. El edificio tiene piscina sala multiuso kitchenette quincho estacionamiento de visitas bicicleteros áreas verdes. Contactar a Carmen Mardones 9967751153 o Rossella Cano 992582381 Características propiedad despensa hall cocina amoblada cocina equipada portón automático Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas piscina portón eléctrico quincho sala de eventos Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Huechuraba","11-05-2020","Aparment","...","126 m²","3","2","2.0","5.500 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5606660-hermosa-vista-desde-camino-de-cintura-uda#position=37&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","Descripción Amplio departamento. muy bien mantenido. Todo el depto con piso flotante. 3 amplios dormitorios 2 baños completos living comedor amplia cocina y muy iluminada y gran terraza compartida entre living y dormitorio principal. Espacios comunes muy bien cuidados áreas verdes juegos infantiles piscina estacionamiento de visitas y sala de eventos Seguridad 7/24 Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Suministros Agua caliente: caldera Calefacción: caldera Características propiedad despensa cocina amoblada cocina equipada Características comunidad accesos controlados áreas verdes circuito cerrado de tv citófono estacionamiento de visitas juegos infantiles piscina portón eléctrico sala de eventos Gastos Gastos comunes: $ 82.000 Otros suministros internet señal satelital teléfono tv cable wi-fi Estacionamientos y bodegas Estacionamientos: 2 Bodegas: 1"
"portal inmobiliario","Huechuraba","04-06-2020","Aparment","...","110.11 m²","3","2","2.0","5.500 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5645803-increible-departamento-colegio-sfjh-como-nuevo-ga-uda#position=22&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","Descripción DENTRO DE CONDOMINIO; PISCINA; JUEGOS INFANTILES; AREAS VERDES. HALL DE ENTRADA; LIVING Y COMEDOR PISO FLOTANTE; TERRAZA CON UNA LINDA VISTA A LA PISCINA DEL CONDOMINIO; COCINA AMPLIA CON MUEBLES EN AMBOS LADOS EQUIPADA; COMEDOR DE DIARIO; LOGGIA; DOS DORMITORIOS CON CLOSET; SALA DE ESTAR; BAÑO COMPLETO; DORMITORIO PRINCIPAL EN SUITE CON CLOSET; TERRAZA . VENTANAS TERMOPANEL. DOS ESTACIONAMIENTO DESCUBIERTOS. UNA BODEGA. Estacionamientos y bodegas Estacionamientos: 2 Bodegas: 1"
"portal inmobiliario","Huechuraba","25-01-2020","Aparment","...","149 m²","3","2","1.0","5.790 UF","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5384441-rinconada-el-salto-800-departamento-10-uda#position=7&type=item&tracking_id=e94ee454-ac19-425c-8b9c-4acf3eecae8d","Descripción Lindo Departamento  magnífica vista  y excelente precio LLAMAR AL 953565515 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Huechuraba","09-06-2020","Aparment","...","115 m²","3","2","1.0","138.000.000 $","https://www.portalinmobiliario.com/venta/departamento/huechuraba-metropolitana/5656734-pedro-fontovasanta-isabel-uda#position=19&type=item&tracking_id=f8a93820-f54f-4e81-bd59-3b87761810c2","Descripción Lindo departamento muy iluminado Nororiente. Hall de entrada living comedor con salida a terraza amplia y larga cocina con logia y muebles con cubierta de granito encímela conexión a lavavajillas y horno eléctrico. Tres dormitorios principal en suite con dos baños y salida a terraza. Calefacción. Agua fría incorporada. Un estacionamiento y una bodega. Edificio con seguridad 24 horas. Piscina Quincho Grandes áreas verdes para los niños. Salón de eventos. Estacionamiento de visitas. Frente a supermercado y servicios. Terminaciones Piso baños: cerámica Piso dormitorios: alfombra Características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas juegos infantiles piscina quincho sala de eventos Gastos Contribuciones: $ 120.000 Gastos comunes: $ 130.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
